167
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,FPhases,NumCells,NumNeighbors,SurfaceFeatures,Volumes
50,15,57,269,427,57,127,190,138,289,36,3,5,5,7,5,27
51,15,405,84,287,200,83,47,106,412,267,49,36,272,308,238,31
52,14,62,215,144,82,174,93,89,140,128,329,80,100,7,17
53,13,136,67,220,273,171,1,27,1,83,53,13,67,18
54,13,35,4,192,357,111,339,151,202,246,16,4,177,211
55,7,96,354,213,322,133,118,60
56,9,165,31,91,80,397,202,501,54,415
57,12,31,168,44,256,281,322,451,199,25,1,111,150
58,10,94,162,307,43,94,7,201,116,52,2
59,16,106,19,383,145,381,1,278,271,16,133,451,160,1,1,106,5
60,18,15,174,211,304,140,111,261,206,195,449,128,204,27,119,7,59,1,191
61,5,41,219,2,341,24
62,11,71,148,202,339,199,261,72,96,64,32,5
63,15,27,482,195,201,387,78,276,7,1,7,175,43,160,119,62
64,14,408,33,32,349,381,301,47,217,62,218,156,76,51,2
65,12,464,16,361,126,84,312,138,106,1,217,118,35
66,12,187,210,382,248,233,237,181,182,4,6,50,14
67,14,80,4,239,151,206,237,372,296,73,354,129,32,2,51
68,17,106,131,10,167,341,1,289,412,1,518,587,161,22,25,131,156,40
69,5,48,449,93,185,38
70,14,3,235,316,244,180,1,127,267,160,62,4,339,65,106
71,13,111,4,228,108,213,74,341,181,4,316,28,95,90
72,9,193,21,231,76,237,128,195,104,100
73,10,5,282,10,139,211,202,372,44,76,48
74,13,2,117,287,127,189,259,118,218,4,51,129,35,65
75,14,59,339,306,1,36,49,518,93,86,75,77,2,17,30
76,12,18,225,461,294,126,84,61,329,415,4,242,44
77,17,68,157,262,268,116,266,24,182,296,316,44,120,2,108,145,157,159
78,22,551,297,454,192,5,223,6,246,449,72,73,104,76,120,4,128,127,193,3,23,43,23
79,13,44,100,310,178,27,587,86,108,15,48,1,148,67
80,16,6,97,184,84,4,358,195,36,7,156,51,464,306,2,9,30
81,14,192,17,178,16,128,96,4,354,2,144,2,117,4,34
82,11,317,5,272,76,339,129,464,208,193,81,4
83,8,62,70,39,1,218,201,175,41
84,17,151,59,97,231,185,292,80,204,129,242,108,4,144,72,171,24,1
85,10,154,68,330,2,172,308,75,306,208,21
86,3,1,51,118
87,3,100,44,72
88,5,28,1,116,43,41
89,2,25,64
90,4,3,161,1,17
91,4,27,18,62,11
92,3,84,9,122
93,3,97,15,24
94,3,22,4,128
95,2,123,75
96,3,20,27,127
97,2,57,193
98,4,2,5,22,77
99,4,119,32,3,34
100,3,2,7,171
101,4,2,27,28,145
102,3,10,23,52
103,5,172,6,2,2,14
104,3,108,94,4
105,1,61
106,2,197,1
107,3,54,157,15
108,5,108,7,59,17,9
109,2,30,5
110,2,43,108
111,3,154,6,24
112,1,118
113,2,159,15
114,4,55,41,25,15
115,3,2,48,1
116,3,52,47,95
117,3,63,3,23
118,4,115,40,41,6
119,4,7,131,17,1
120,2,28,238
121,4,133,18,73,2
122,3,137,64,1
123,1,83
124,1,85
125,2,208,66
126,4,18,62,83,11
127,2,53,11
128,3,5,156,17
129,7,122,10,46,31,2,21,6
130,1,117
131,2,160,50
132,4,78,1,32,4
133,2,9,193
134,5,60,1,24,17,52
135,2,37,185
136,1,7
137,3,31,100,43
138,4,6,111,1,5
139,5,60,7,28,66,65
140,1,160
141,1,158
142,2,6,2
143,1,144
144,3,101,42,119
145,4,2,35,30,81
146,3,30,1,1
147,4,11,6,40,38
148,5,133,17,1,9,52
149,3,90,48,62
150,2,54,106
151,5,31,13,105,13,8
152,3,16,106,4
153,3,191,23,34
154,2,8,178
155,3,1,51,48
156,3,2,40,148
157,1,150
158,6,27,84,17,60,5,65
159,3,1,177,10
160,4,62,30,14,90
161,3,112,27,35
162,3,138,34,14
163,3,19,211,10
164,3,104,44,10
165,4,8,64,67,67
166,5,11,88,41,18,8
167,3,119,65,2
